fileNam	objNam	objNum	location	objLocRating_avg	objLocRating_SD	objRating_avg	objRating_SD
18_15.png	helmet	18	15	7.66666666666667	45.2185433939072	-46.8333333333333	68.3042214410403
19_15.png	calendar	19	15	66.4583333333333	19.9520780037235	39.4583333333333	41.0759712808677
20_15.png	fan	20	15	35.7083333333333	47.025901550812	39.0416666666667	28.0345397084858
1_16.png	microwave	1	16	-61.9583333333333	38.2401675815714	99.25	1.16189500386223
2_16.png	kitchen roll	2	16	-37.125	45.5589590530776	98.125	2.47361072119281
3_16.png	saucepan	3	16	-59.0833333333333	35.360170625531	96.5833333333333	7.54431353183752
4_16.png	toaster	4	16	-71.3333333333333	23.8005602174963	99.1666666666667	1.43759057685652
5_16.png	fruit bowl	5	16	-80.5833333333333	29.0622894257604	90.4583333333333	13.5484470204768
6_16.png	tea pot	6	16	-68.2083333333333	37.0298584478346	97.0416666666667	3.86463667977556
7_16.png	knife	7	16	-53.4166666666667	22.5259110063648	99.2916666666667	1.12268279877562
8_16.png	mixer	8	16	-71.8333333333333	29.2897877538685	96.7083333333333	5.6400723990625
9_16.png	bread	9	16	-88.75	19.3287350853593	98.875	2.10802039838328
10_16.png	glass jug	10	16	-66.7083333333333	38.6950955117915	88.2916666666667	18.3850596046536
11_16.png	mug	11	16	-58.2916666666667	49.075558241009	93.5416666666667	14.8487513504223
12_16.png	dishes	12	16	-76.4166666666667	18.5759701406593	95.2083333333333	11.0186395106958
13_16.png	towels	13	16	-55.9583333333333	35.3183439117219	18.4583333333333	75.6770137932693
14_16.png	toy	14	16	23.7083333333333	37.9975054005742	13.5833333333333	50.341997046866
15_16.png	pile of books	15	16	-3.79166666666667	33.7006738310478	3.91666666666667	41.1790804495033
16_16.png	umbrella	16	16	-21.2916666666667	39.3622333800645	-5.375	74.6037448791949
17_16.png	hat	17	16	-41.0416666666667	43.8743708406932	-27.7916666666667	53.3651142289292
18_16.png	helmet	18	16	-45.9583333333333	55.5018956132731	-46.8333333333333	68.3042214410403
19_16.png	calendar	19	16	-51.1666666666667	32.6491449607286	39.4583333333333	41.0759712808677
20_16.png	fan	20	16	-47.0833333333333	41.8092892389558	39.0416666666667	28.0345397084858
1_17.png	microwave	1	17	-4.95833333333333	35.9747886257399	99.25	1.16189500386223
2_17.png	kitchen roll	2	17	79.7083333333333	22.4524033605907	98.125	2.47361072119281
3_17.png	saucepan	3	17	55.7083333333333	25.5589596162807	96.5833333333333	7.54431353183752
4_17.png	toaster	4	17	12.5416666666667	33.7114285764734	99.1666666666667	1.43759057685652
5_17.png	fruit bowl	5	17	86.6666666666667	20.9592859293123	90.4583333333333	13.5484470204768
6_17.png	tea pot	6	17	79.375	29.0128204420046	97.0416666666667	3.86463667977556
7_17.png	knife	7	17	56.5416666666667	22.5107844524945	99.2916666666667	1.12268279877562
8_17.png	mixer	8	17	21.7083333333333	27.7751762670674	96.7083333333333	5.6400723990625
9_17.png	bread	9	17	69.6666666666667	23.7158526447325	98.875	2.10802039838328
10_17.png	glass jug	10	17	59.8333333333333	32.390070494932	88.2916666666667	18.3850596046536
11_17.png	mug	11	17	81.875	28.235947832506	93.5416666666667	14.8487513504223
12_17.png	dishes	12	17	76.1666666666667	32.5805412273441	95.2083333333333	11.0186395106958
13_17.png	towels	13	17	20.8333333333333	66.5923544160038	18.4583333333333	75.6770137932693
14_17.png	toy	14	17	33.5	43.5912835323761	13.5833333333333	50.341997046866
15_17.png	pile of books	15	17	45.5416666666667	32.3988490021894	3.91666666666667	41.1790804495033
16_17.png	umbrella	16	17	25.9166666666667	53.2206883332663	-5.375	74.6037448791949
17_17.png	hat	17	17	12.375	46.333505695123	-27.7916666666667	53.3651142289292
18_17.png	helmet	18	17	20.2916666666667	37.3966631755651	-46.8333333333333	68.3042214410403
19_17.png	calendar	19	17	55.4166666666667	24.0617261780336	39.4583333333333	41.0759712808677
20_17.png	fan	20	17	52.9166666666667	35.6912687735623	39.0416666666667	28.0345397084858
1_18.png	microwave	1	18	-5.66666666666667	55.2061288868063	99.25	1.16189500386223
2_18.png	kitchen roll	2	18	62.25	30.9200582146929	98.125	2.47361072119281
3_18.png	saucepan	3	18	41.4583333333333	20.5550581771657	96.5833333333333	7.54431353183752
4_18.png	toaster	4	18	-10.375	35.7780484375546	99.1666666666667	1.43759057685652
5_18.png	fruit bowl	5	18	88.5416666666667	23.2956093860338	90.4583333333333	13.5484470204768
6_18.png	tea pot	6	18	73.6666666666667	33.6966862861419	97.0416666666667	3.86463667977556
7_18.png	knife	7	18	60.9166666666667	28.209336515889	99.2916666666667	1.12268279877562
8_18.png	mixer	8	18	20.1666666666667	43.2916466153306	96.7083333333333	5.6400723990625
9_18.png	bread	9	18	45	23.0797530316076	98.875	2.10802039838328
10_18.png	glass jug	10	18	63.0416666666667	28.1173508116726	88.2916666666667	18.3850596046536
11_18.png	mug	11	18	92.3333333333333	9.65099304044235	93.5416666666667	14.8487513504223
12_18.png	dishes	12	18	79.9166666666667	19.1211052679145	95.2083333333333	11.0186395106958
13_18.png	towels	13	18	5.20833333333333	54.1752749570011	18.4583333333333	75.6770137932693
14_18.png	toy	14	18	15	47.0390794977963	13.5833333333333	50.341997046866
15_18.png	pile of books	15	18	48.875	38.00386493503	3.91666666666667	41.1790804495033
16_18.png	umbrella	16	18	19.75	48.5574402125977	-5.375	74.6037448791949
17_18.png	hat	17	18	9.66666666666667	50.2577523041637	-27.7916666666667	53.3651142289292
18_18.png	helmet	18	18	8.58333333333333	45.5570155592601	-46.8333333333333	68.3042214410403
19_18.png	calendar	19	18	54.125	26.9085256006345	39.4583333333333	41.0759712808677
20_18.png	fan	20	18	33.4166666666667	31.5074065366648	39.0416666666667	28.0345397084858
1_19.png	microwave	1	19	42.4166666666667	46.9336410974758	99.25	1.16189500386223
2_19.png	kitchen roll	2	19	79.7083333333333	35.4342407378325	98.125	2.47361072119281
3_19.png	saucepan	3	19	70.9583333333333	24.1316268963919	96.5833333333333	7.54431353183752
4_19.png	toaster	4	19	53.875	35.1854906175827	99.1666666666667	1.43759057685652
5_19.png	fruit bowl	5	19	84.5416666666667	27.3790141653542	90.4583333333333	13.5484470204768
6_19.png	tea pot	6	19	67.125	29.7391787041942	97.0416666666667	3.86463667977556
7_19.png	knife	7	19	64.2916666666667	23.4757410248679	99.2916666666667	1.12268279877562
8_19.png	mixer	8	19	62.4583333333333	38.4796753711185	96.7083333333333	5.6400723990625
9_19.png	bread	9	19	72.7083333333333	25.373419491008	98.875	2.10802039838328
10_19.png	glass jug	10	19	64.1666666666667	39.6086059672222	88.2916666666667	18.3850596046536
11_19.png	mug	11	19	91.1666666666667	8.32866535926775	93.5416666666667	14.8487513504223
12_19.png	dishes	12	19	80.1666666666667	23.6958153830305	95.2083333333333	11.0186395106958
13_19.png	towels	13	19	25.125	65.2006039082461	18.4583333333333	75.6770137932693
14_19.png	toy	14	19	0.708333333333333	57.2370982551235	13.5833333333333	50.341997046866
15_19.png	pile of books	15	19	33.7916666666667	40.3185492877245	3.91666666666667	41.1790804495033
16_19.png	umbrella	16	19	1.625	55.2643081020653	-5.375	74.6037448791949
17_19.png	hat	17	19	14.6666666666667	55.5285212000704	-27.7916666666667	53.3651142289292
18_19.png	helmet	18	19	8.95833333333333	59.1894029085162	-46.8333333333333	68.3042214410403
19_19.png	calendar	19	19	44	32.536133759253	39.4583333333333	41.0759712808677
20_19.png	fan	20	19	48.25	36.1424265925795	39.0416666666667	28.0345397084858
1_20.png	microwave	1	20	25.5	56.9949559171687	99.25	1.16189500386223
2_20.png	kitchen roll	2	20	73.8333333333333	23.7306061167149	98.125	2.47361072119281
3_20.png	saucepan	3	20	74.8333333333333	32.7027012136103	96.5833333333333	7.54431353183752
4_20.png	toaster	4	20	30.0833333333333	23.3905251473041	99.1666666666667	1.43759057685652
5_20.png	fruit bowl	5	20	33.0416666666667	40.8039264858992	90.4583333333333	13.5484470204768
6_20.png	tea pot	6	20	74.875	36.0595861041138	97.0416666666667	3.86463667977556
7_20.png	knife	7	20	74.4166666666667	24.2366801907082	99.2916666666667	1.12268279877562
8_20.png	mixer	8	20	49.6666666666667	39.4533479779178	96.7083333333333	5.6400723990625
9_20.png	bread	9	20	45.1666666666667	33.660684286964	98.875	2.10802039838328
10_20.png	glass jug	10	20	68.0416666666667	25.9477439610203	88.2916666666667	18.3850596046536
11_20.png	mug	11	20	62.875	33.9888768569954	93.5416666666667	14.8487513504223
12_20.png	dishes	12	20	69.6666666666667	33.0244858652889	95.2083333333333	11.0186395106958
13_20.png	towels	13	20	18.5	75.898945974236	18.4583333333333	75.6770137932693
14_20.png	toy	14	20	0.958333333333333	42.0851567261745	13.5833333333333	50.341997046866
15_20.png	pile of books	15	20	-17.375	54.4161625806157	3.91666666666667	41.1790804495033
16_20.png	umbrella	16	20	0.0416666666666667	39.7329890225574	-5.375	74.6037448791949
17_20.png	hat	17	20	-14.3333333333333	44.4616876272895	-27.7916666666667	53.3651142289292
18_20.png	helmet	18	20	-2.66666666666667	51.4681131057538	-46.8333333333333	68.3042214410403
19_20.png	calendar	19	20	12.875	46.9051569659457	39.4583333333333	41.0759712808677
20_20.png	fan	20	20	23.4583333333333	44.004379516892	39.0416666666667	28.0345397084858
